code	category
0022000159335	plant-based-foods-and-beverages
0022000159335	aromatic-herbs
0022000159335	culinary-plants
0022000159335	aromatic-plants
0022000159335	condiments
0022000159335	plant-based-foods
0022000159359	groceries
0022000159359	confectioneries
0022000159359	mint
0022000159359	plant-based-foods-and-beverages
0022000159359	sugary-snacks
0022000159359	culinary-plants
0022000159359	aromatic-herbs
0022000159359	aromatic-plants
0022000159359	condiments
0022000159359	candies
0022000159359	plant-based-foods
00220347	beverages
00220347	sodas
00220347	lemonades
00220347	non-sugared-beverages
00220347	sugared-beverages
00220347	carbonated-drinks
00220514	sugary-snacks
00220514	milk-chocolates
00220514	christmas-foods-and-drinks
00220514	chocolates
00220514	christmas-chocolates
00220514	chocolate-advent-calendars
00220514	advent-calendars
00220514	licensed-products
0022135109649	beef
0022135109649	meats
00221719	microwave-meals
00221719	meals
00221719	refrigerated-foods
00221719	refrigerated-meals
0022198008194	beverages
0022198008194	squeezed-juices
0022198008194	apple-juices
0022198008194	plant-based-beverages
0022198008194	plant-based-foods-and-beverages
0022198008194	fruit-juices-and-nectars
0022198008194	squeezed-apple-juices
0022198008194	juices-and-nectars
0022198008194	non-alcoholic-beverages
0022198008194	fruit-juices
0022198008194	fruit-based-beverages
0022224105217	confectioneries
0022224105217	sugary-snacks
0022224105217	gelified-candies
0022224105217	gummy-bears
0022224105217	candies
00222535	plant-based-foods
00222535	sweeteners
00222535	stevia-and-their-products
00222535	plant-based-foods-and-beverages
0022314010018	spreads
0022314010018	plant-based-spreads
0022314010018	plant-based-foods-and-beverages
0022314010018	sweet-spreads
0022314010018	jams
0022314010018	fruit-preserves
0022314010018	breakfasts
0022314010018	plant-based-foods
0022314010025	spreads
0022314010025	plant-based-spreads
0022314010025	plant-based-foods-and-beverages
0022314010025	chestnut-spreads
0022314010025	nuts-and-their-products
0022314010025	plant-based-foods
0022314010032	spreads
0022314010032	plant-based-spreads
0022314010032	plant-based-foods-and-beverages
0022314010032	chestnut-spreads
0022314010032	nuts-and-their-products
0022314010032	plant-based-foods
0022314010049	spreads
0022314010049	plant-based-spreads
0022314010049	plant-based-foods-and-beverages
0022314010049	chestnut-spreads
0022314010049	nuts-and-their-products
0022314010049	plant-based-foods
0022314010056	spreads
0022314010056	plant-based-spreads
0022314010056	plant-based-foods-and-beverages
0022314010056	chestnut-spreads
0022314010056	nuts-and-their-products
0022314010056	plant-based-foods
0022314010094	spreads
0022314010094	plant-based-spreads
0022314010094	plant-based-foods-and-beverages
0022314010094	chestnut-spreads
0022314010094	nuts-and-their-products
0022314010094	plant-based-foods
0022314010100	spreads
0022314010100	plant-based-spreads
0022314010100	plant-based-foods-and-beverages
0022314010100	chestnut-spreads
0022314010100	nuts-and-their-products
0022314010100	plant-based-foods
0022314010117	spreads
0022314010117	plant-based-spreads
0022314010117	plant-based-foods-and-beverages
0022314010117	chestnut-spreads
0022314010117	nuts-and-their-products
0022314010117	plant-based-foods
0022314010605	spreads
0022314010605	plant-based-spreads
0022314010605	plant-based-foods-and-beverages
0022314010605	chestnut-spreads
0022314010605	nuts-and-their-products
0022314010605	plant-based-foods
0022314014108	spreads
0022314014108	plant-based-spreads
0022314014108	plant-based-foods-and-beverages
0022314014108	chestnut-spreads
0022314014108	nuts-and-their-products
0022314014108	plant-based-foods
0022314015099	spreads
0022314015099	plant-based-spreads
0022314015099	plant-based-foods-and-beverages
0022314015099	chestnut-spreads
0022314015099	nuts-and-their-products
0022314015099	plant-based-foods
0022314015167	spreads
0022314015167	plant-based-spreads
0022314015167	plant-based-foods-and-beverages
0022314015167	chestnut-spreads
0022314015167	nuts-and-their-products
0022314015167	plant-based-foods
0022314015174	spreads
0022314015174	plant-based-spreads
0022314015174	plant-based-foods-and-beverages
0022314015174	chestnut-spreads
0022314015174	nuts-and-their-products
0022314015174	plant-based-foods
0022314015242	spreads
0022314015242	plant-based-spreads
0022314015242	plant-based-foods-and-beverages
0022314015242	chestnut-spreads
0022314015242	nuts-and-their-products
0022314015242	plant-based-foods
0022314015617	spreads
0022314015617	plant-based-spreads
0022314015617	plant-based-foods-and-beverages
0022314015617	chestnut-spreads
0022314015617	nuts-and-their-products
0022314015617	plant-based-foods
0022314015655	spreads
0022314015655	plant-based-spreads
0022314015655	plant-based-foods-and-beverages
0022314015655	chestnut-spreads
0022314015655	nuts-and-their-products
0022314015655	plant-based-foods
0022314018373	nut-flours
0022314018373	plant-based-foods-and-beverages
0022314018373	chestnut-flours
0022314018373	nuts-and-their-products
0022314018373	flours
0022314018373	plant-based-foods
0022314020123	nuts
0022314020123	plant-based-foods-and-beverages
0022314020123	nuts-and-their-products
0022314020123	chestnuts
0022314020123	plant-based-foods
0022314030221	spreads
0022314030221	plant-based-spreads
0022314030221	plant-based-foods-and-beverages
0022314030221	chestnut-spreads
0022314030221	nuts-and-their-products
0022314030221	plant-based-foods
0022314030238	nuts
0022314030238	spreads
0022314030238	plant-based-spreads
0022314030238	plant-based-foods-and-beverages
0022314030238	chestnut-spreads
0022314030238	nuts-and-their-products
0022314030238	chestnuts
0022314030238	plant-based-foods
0022314081490	confectioneries
0022314081490	plant-based-foods-and-beverages
0022314081490	sugary-snacks
0022314081490	nuts-and-their-products
0022314081490	nut-confectioneries
0022314081490	plant-based-foods
0022314081568	confectioneries
0022314081568	plant-based-foods-and-beverages
0022314081568	sugary-snacks
0022314081568	nuts-and-their-products
0022314081568	nut-confectioneries
0022314081568	plant-based-foods
0022314081575	confectioneries
0022314081575	plant-based-foods-and-beverages
0022314081575	sugary-snacks
0022314081575	nuts-and-their-products
0022314081575	nut-confectioneries
0022314081575	plant-based-foods
0022314084842	confectioneries
0022314084842	plant-based-foods-and-beverages
0022314084842	sugary-snacks
0022314084842	nuts-and-their-products
0022314084842	nut-confectioneries
0022314084842	plant-based-foods
0022314084873	confectioneries
0022314084873	plant-based-foods-and-beverages
0022314084873	sugary-snacks
0022314084873	nuts-and-their-products
0022314084873	nut-confectioneries
0022314084873	plant-based-foods
00223812	confectioneries
00223812	sugary-snacks
00223812	milk-chocolates
00223812	chocolate-candies
00223812	chocolates
00223812	bonbons
0022422260008	salty-snacks
0022451011008	dairies
0022451011008	milks
0022506002357	sauces
0022506002357	groceries
0022506002357	mayonnaises
0022506135635	plant-based-foods-and-beverages
0022506135635	fruit-and-fruit-seed-oils
0022506135635	vegetable-fats
0022506135635	fats
0022506135635	vegetable-oils
0022506135635	coconut-oils
0022506135635	plant-based-foods
0022652192063	beverages
0022652192063	sugared-beverages
0022652192063	plant-based-beverages
0022652192063	plant-based-foods-and-beverages
0022652192070	beverages
0022652192070	artificially-sweetened-beverages
0022652192070	plant-based-beverages
0022652192070	plant-based-foods-and-beverages
0022652192087	beverages
0022652192087	sugared-beverages
0022652192087	plant-based-beverages
0022652192087	plant-based-foods-and-beverages
0022652192094	beverages
0022652192094	sugared-beverages
0022652192094	plant-based-beverages
0022652192094	plant-based-foods-and-beverages
0022652192117	beverages
0022652192117	sugared-beverages
0022652192117	plant-based-beverages
0022652192117	plant-based-foods-and-beverages
0022652192148	beverages
0022652192148	artificially-sweetened-beverages
0022652192148	plant-based-beverages
0022652192148	plant-based-foods-and-beverages
0022652192186	beverages
0022652192186	sugared-beverages
0022652192186	plant-based-beverages
0022652192186	plant-based-foods-and-beverages
00226646	pizzas-pies-and-quiches
00226646	meals
00226646	pizzas
00226837	confectioneries
00226837	sugary-snacks
00226837	christmas-foods-and-drinks
00226837	gelified-candies
00226837	candies
00227773	cakes
00227773	sugary-snacks
00227773	biscuits-and-cakes
00227773	chocolate-cakes
00228169	dried-products-to-be-rehydrated
00228169	meals
00228169	dried-products
00228169	dehydrated-soups
00228169	soups
00228169	dried-meals
0022929302089	meals
0022929302089	plant-based-foods-and-beverages
0022929302089	plant-based-meals
0022929302089	microwave-meals
0022929302089	plant-based-foods
0023000955606	sauces
0023000955606	groceries
0023000955606	tomato-sauces
0023000955606	ketchup
0023035319626	beverages
0023035319626	wines
0023035319626	red-wines
0023035319626	alcoholic-beverages
0023035319626	chianti
0023035319626	wines-from-italy
0023100000220	beverages
0023100000220	plant-based-beverages
0023100000220	plant-based-foods-and-beverages
0023100000220	plant-milks
0023100000220	legumes-and-their-products
0023100000220	legume-milks
0023100000220	non-alcoholic-beverages
0023100000220	milk-substitute
0023100000220	plant-based-foods
0023100000220	soy-milks
00232302	alcoholic-beverages
00232302	beverages
00232302	wines
00232302	red-wines
00232371	beverages
00232371	artificially-sweetened-beverages
00232449	beverages
00232449	non-sugared-beverages
00232449	non-alcoholic-beverages
00232456	beverages
00232456	non-alcoholic-beverages
0023254117010	plant-based-foods-and-beverages
0023254117010	fruit-and-fruit-seed-oils
0023254117010	vegetable-fats
0023254117010	fats
0023254117010	vegetable-oils
0023254117010	coconut-oils
0023254117010	plant-based-foods
00232548	alcoholic-beverages
00232548	beverages
00232548	wines
00232548	red-wines
00232746	beverages
00232746	artificially-sweetened-beverages
0023300400561	crackers
0023300400561	salty-snacks
0023300400561	appetizers
00233040	beverages
00233040	artificially-sweetened-beverages
00233446	meals
00233446	plant-based-foods-and-beverages
00233446	refrigerated-meals
00233446	cereals-and-potatoes
00233446	refrigerated-foods
00233446	plant-based-foods
00234474	spreads
00234474	plant-based-spreads
00234474	plant-based-foods-and-beverages
00234474	salted-spreads
00234474	hummus
00234474	plant-based-foods
0023547400539	misos
0023547400539	plant-based-foods
0023547400539	plant-based-foods-and-beverages
0023547400539	legumes-and-their-products
00236188	plant-based-foods-and-beverages
00236188	blueberries
00236188	berries
00236188	fruits-and-vegetables-based-foods
00236188	fruits
00236188	plant-based-foods
00236188	fruits-based-foods
0023627190046	spreads
0023627190046	sweet-spreads
0023627190046	farming-products
0023627190046	honeys
0023627190046	bee-products
0023627190046	breakfasts
0023627190046	sweeteners
0023629249667	salty-snacks
0023698100159	special-breads
0023698100159	plant-based-foods-and-beverages
0023698100159	cereals-and-potatoes
0023698100159	bagel-breads
0023698100159	breads
0023698100159	plant-based-foods
0023896138909	popcorn
0023896138909	sugary-snacks
0023896166803	popcorn
0023896166803	sugary-snacks
0023896287850	popcorn
0023896287850	sugary-snacks
0023896287867	popcorn
0023896287867	sugary-snacks
0023896291581	popcorn
0023896291581	sugary-snacks
0023896420653	popcorn
0023896420653	sugary-snacks
0023896498508	popcorn
0023896498508	sugary-snacks
0024	bodybuilding-supplements
0024	protein-powders
0024	dietary-supplements
0024000001645	plant-based-foods-and-beverages
0024000001645	canned-pineapples
0024000001645	canned-plant-based-foods
0024000001645	canned-fruits-in-juice
0024000001645	canned-fruits
0024000001645	canned-foods
0024000001645	fruits-and-vegetables-based-foods
0024000001645	desserts
0024000001645	plant-based-foods
0024000001645	fruits-based-foods
0024000001645	pineapple-in-juice
0024000001966	plant-based-foods-and-beverages
0024000001966	canned-plant-based-foods
0024000001966	canned-fruits-in-juice
0024000001966	canned-fruits
0024000001966	canned-foods
0024000001966	fruits-and-vegetables-based-foods
0024000001966	plant-based-foods
0024000001966	fruits-based-foods
0024000001966	pineapple-in-juice
0024000003649	plant-based-foods-and-beverages
0024000003649	pineapple
0024000003649	tropical-fruits
0024000003649	fruits-and-vegetables-based-foods
0024000003649	fruits
0024000003649	plant-based-foods
0024000003649	fruits-based-foods
0024000006435	sauces
0024000006435	groceries
0024000006435	tomato-sauces
0024000006435	ketchup
0024000007203	sauces
0024000007203	groceries
0024000007203	plant-based-foods-and-beverages
0024000007203	tomato-sauces
0024000007203	tomatoes-and-tomato-products
0024000007203	fruits-and-vegetables-based-foods
0024000007203	vegetables-based-foods
0024000007203	plant-based-foods
0024000010227	pears-in-syrup
0024000010227	plant-based-foods-and-beverages
0024000010227	canned-plant-based-foods
0024000010227	canned-fruits
0024000010227	canned-foods
0024000010227	fruits-and-vegetables-based-foods
0024000010227	fruits-in-syrup
0024000010227	desserts
0024000010227	plant-based-foods
0024000010227	fruits-based-foods
0024000010418	plant-based-foods-and-beverages
0024000010418	canned-plant-based-foods
0024000010418	canned-fruits
0024000010418	canned-foods
0024000010418	fruits-and-vegetables-based-foods
0024000010418	peaches-in-syrup
0024000010418	fruits-in-syrup
0024000010418	desserts
0024000010418	plant-based-foods
0024000010418	fruits-based-foods
0024000010920	plant-based-foods-and-beverages
0024000010920	canned-plant-based-foods
0024000010920	canned-fruits
0024000010920	canned-foods
0024000010920	canned-mixed-fruit-in-syrup
0024000010920	fruits-and-vegetables-based-foods
0024000010920	fruits-in-syrup
0024000010920	desserts
0024000010920	plant-based-foods
0024000010920	fruits-based-foods
0024000011484	plant-based-foods-and-beverages
0024000011484	canned-plant-based-foods
0024000011484	canned-fruits
0024000011484	canned-foods
0024000011484	fruits-and-vegetables-based-foods
0024000011484	fruits-in-syrup
0024000011484	desserts
0024000011484	plant-based-foods
0024000011484	fruits-based-foods
0024000011859	plant-based-foods-and-beverages
0024000011859	canned-pineapples
0024000011859	canned-plant-based-foods
0024000011859	canned-fruits-in-juice
0024000011859	canned-fruits
0024000011859	canned-foods
