code	country
0075450046229	united-states
0075450046236	united-states
0075450046250	united-states
0075450046267	united-states
0075450046274	united-states
0075450046281	united-states
0075450046328	united-states
0075450046342	united-states
0075450046359	united-states
0075450076738	united-states
0075450098358	united-states
0075450107173	united-states
0075450107340	united-states
0075450163889	united-states
0075450172997	united-states
0075450174649	united-states
00754545	france
00754545	united-kingdom
0075500000027	united-states
0075669115471	united-states
0075669115488	united-states
0075669115501	united-states
0075669115525	united-states
0075669115532	united-states
0075669115549	united-states
0075669176090	france
0075700032491	belgium
0075720481279	france
0075720481279	united-states
0075779920002	united-states
0075805889136	united-states
0075856031140	united-states
0075856055399	united-states
0075856078626	united-states
0075856078701	mexico
0075856078701	united-states
0075879001502	united-states
0076057002366	united-states
0076057003479	united-states
0076084932100	switzerland
0076084932100	france
0076100003814	france
0076100003814	spain
0076132090066	united-states
0076132090271	united-states
0076150232301	united-states
0076150232486	united-states
0076183000410	united-states
0076183000762	mexico
0076183000830	mexico
0076183000878	mexico
0076183000892	mexico
0076183000915	mexico
0076183001622	united-states
0076183001813	australia
0076183003121	france
0076183003121	united-states
0076183003282	france
0076183003282	united-states
0076183160800	france
0076183163702	france
0076183163740	france
0076183163740	united-states
0076183168509	france
0076183168509	united-states
0076183202074	united-states
0076185001019	united-states
0076185001255	united-states
0076186000011	mexico
0076186000028	united-states
0076197002318	united-states
0076197003087	united-states
0076197003117	united-states
0076197003742	united-states
0076197003759	united-states
0076197003766	united-states
0076208003907	united-states
00762175	france
00762175	united-kingdom
00762403	france
00762403	united-kingdom
0076280130164	france
0076301230019	united-states
0076301601024	united-states
0076301721289	united-states
0076301722125	united-states
0076301722132	united-states
0076301722149	united-states
0076301722156	united-states
0076301722163	united-states
0076301722170	united-states
0076301722194	united-states
0076301722200	united-states
0076301722279	united-states
0076301722286	united-states
0076301726536	united-states
0076301752016	united-states
0076301752351	united-states
0076301762091	united-states
0076301762107	united-states
0076301771093	united-states
0076301772021	united-states
0076301772090	united-states
00763127	france
00763127	united-kingdom
00763615	france
00763615	united-kingdom
00763660	france
0076371011167	france
0076371011174	united-states
0076381123454	united-states
0076397007502	mexico
0076397007557	mexico
00764114944	united-states
00765107	united-states
0076580004912	united-states
00765893	france
0076606540561	united-states
0076677100145	france
0076677100145	united-states
0076721206434	united-states
0076737120038	united-states
0076737124494	united-states
0076737900364	united-states
0076737900388	united-states
0076737900395	united-states
0076737900401	united-states
00767934	france
00767934	united-kingdom
0076800006962	united-states
0076808002386	france
0076808002386	united-states
0076808002409	united-states
0076808003055	united-states
0076808004007	canada
0076808004021	france
0076808004212	united-states
0076808006254	united-states
0076808020052	france
0076808020052	canada
0076808280739	united-states
0076808280746	united-states
0076808280982	united-states
0076808501087	united-states
0076808501124	united-states
0076808502947	united-states
0076808502954	united-states
0076808506433	united-states
0076808514339	united-states
0076808514377	united-states
0076808515046	france
0076808515046	united-states
0076808518290	united-states
0076808533576	united-states
0076809300900	united-states
0076840000593	australia
0076840001026	mexico
0076840101429	united-states
0076840101429	canada
0076840551941	mexico
0076840551941	united-states
0076840600021	belgium
0076840600021	germany
0076840600021	austria
0076840600021	switzerland
0076840600021	france
0076840600021	netherlands
0076840600038	germany
0076840600038	switzerland
0076840600038	france
0076840600038	united-kingdom
0076840600113	france
0076840620036	germany
0076840657940	mexico
0076850099020	united-states
0076950415324	france
00769761	france
00769761	united-kingdom
00769839	france
00769839	united-kingdom
0077028105888	united-states
0077034009880	united-states
0077101014359	france
00771030	france
00771030	united-kingdom
00771382	france
00771382	united-kingdom
0077189059280	united-states
0077204000907	mexico
0077241500507	united-states
00772594	france
00772594	united-kingdom
0077290772009	united-states
0077330203043	france
0077330337335	china
0077330500142	france
0077330530057	united-kingdom
0077330530057	united-states
0077330566087	france
0077330566223	france
0077377002166	france
0077377002166	united-states
0077377151178	france
00774147	united-states
0077438555228	united-states
00774642	france
00774642	united-kingdom
0077511997181	france
0077521321013	cambodia
0077521931090	france
0077521941013	france
0077521941013	australia
0077521941020	france
0077521941037	france
0077521941075	france
0077544131002	france
0077544159617	france
0077544297807	united-states
0077567004895	united-states
0077567254405	france
0077567254405	united-states
0077567338051	united-states
0077633751043	united-states
00776431	france
00776431	united-kingdom
00776554	france
00776554	united-kingdom
0077782004434	mexico
0077782008166	united-states
0077782018325	mexico
0077782020106	mexico
0077782021158	mexico
0077782023770	mexico
0077782029734	mexico
0077885710614	france
0077885710614	united-states
0077885882007	united-states
0077890280836	united-states
0077890338803	united-states
0077890342329	united-states
0077890363096	united-states
0077890369692	united-states
0077890376157	united-states
0077890396346	united-states
0077890426081	united-states
0077890497005	united-states
0077890881095	united-states
0077901001054	mexico
0077901003508	france
0077901003508	united-states
0077901004024	france
0077901004024	united-states
0077901006516	mexico
0077901006516	united-states
0077975022153	united-states
0077975027981	united-states
0077975042496	united-states
0077975080061	united-states
0077975082102	france
0077975082102	united-states
0077975087565	united-states
0078000001174	united-states
0078000013283	france
0078000013283	united-states
0078000023077	france
0078000023756	united-states
0078000082401	france
0078000082463	united-states
0078000083408	united-states
0078000092455	united-states
0078000206401	france
0078000206401	united-states
0078000230468	united-states
0078000232400	united-states
00780117	united-states
0078024106701	united-states
0078139710961	mexico
0078139735179	mexico
00782692	france
0078271222209	united-states
00782951	france
0078296009205	united-states
0078296009243	united-states
0078296012007	united-states
00783118	france
0078354712306	united-states
0078354719008	united-states
0078354719213	united-states
0078411121058	united-states
0078411121065	united-states
0078485100102	united-states
00785297	france
00785570	united-states
00786133	united-states
0078619000230	united-states
0078619001220	united-states
0078700801784	united-states
0078732002272	united-states
00787345	france
00787345	united-kingdom
0078742000169	mexico
0078742000183	mexico
0078742000206	mexico
0078742007397	french-polynesia
0078742007397	united-states
0078742007984	united-states
0078742011028	mexico
0078742018201	united-states
0078742026275	united-states
0078742032467	mexico
0078742033464	united-states
0078742034294	united-states
0078742038520	united-states
0078742038919	united-states
0078742043692	french-polynesia
0078742043692	united-states
0078742043708	united-states
0078742043937	united-states
0078742044361	united-states
0078742055671	united-states
0078742057996	united-states
0078742064192	united-states
0078742065915	mexico
0078742065915	united-states
0078742068312	united-states
0078742069616	united-states
0078742074177	united-states
0078742075211	united-states
0078742085296	mexico
0078742085296	united-states
0078742086163	mexico
0078742088600	united-states
0078742089201	united-states
0078742091976	mexico
0078742099866	france
0078742099866	united-states
0078742110189	united-states
0078742118505	united-states
0078742127361	mexico
0078742127422	mexico
0078742131870	united-states
0078742136424	united-states
0078742140735	united-states
0078742143330	united-states
0078742143385	united-states
0078742163550	united-states
0078742185118	united-states
0078742200989	united-states
0078742209982	france
0078742209982	united-states
0078742228037	united-states
0078742229539	united-states
0078742249704	united-states
0078742263366	france
0078742283357	mexico
0078742283357	united-states
0078742285511	united-states
0078742351919	united-states
0078742351926	united-states
0078742351933	united-states
0078742369662	united-states
0078742369990	united-states
0078742370019	france
0078742370019	united-states
0078742370101	united-states
0078742374659	united-states
0078742430331	mexico
0078742456126	france
0078742456126	united-states
00787864	france
00787864	united-kingdom
0078800114685	united-states
00788090	france
00788090	united-kingdom
00788199	france
00788199	united-kingdom
0078821290016	united-states
00788298	united-kingdom
00788632	united-kingdom
0078895100853	france
0078895100853	united-states
0078895121148	united-states
0078895121896	france
